研报名称,机构名称,发布时间,行业,研报地址
建筑装饰行业专题报告：中央经济工作会定调稳增长，重点关注基建央企的估值回归,浙商证券,2022-12-19,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202212191581193289
建筑行业2023年度策略：关注建筑央企，细分赛道成长性更优,中银证券,2022-12-12,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202212121581012039
建筑装饰行业研究周报：政策连续性可期，重视央国企蓝筹重估价值,天风证券,2022-12-12,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202212121581011458
建筑行业周报：投资仍为2023年经济增长重要抓手,中银证券,2022-12-12,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202212121581010391
建筑装饰行业深度报告：建筑央企：估值多重催化，基本面共振向上,东吴证券,2022-12-12,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202212121581004583
建筑装饰行业研究周报：地产再迎政策利好，重视中国建筑投资价值,天风证券,2022-12-05,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202212051580814614
建筑行业2023年度投资策略：变局已至，奋楫者先,国信证券,2022-12-01,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202212011580720676
建筑装饰行业跟踪周报：降准利好稳增长链条，继续看好板块估值修复,东吴证券,2022-11-28,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202211281580620838
建筑装饰：建筑央国企重估之路开启,信达证券,2022-11-24,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202211241580538277
建筑装饰行业点评报告：基建稳增长持续，订单维持高景气，看好估值向价值回归,浙商证券,2022-11-24,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202211241580530739
建筑装饰行业月报：地产政策边际改善，关注金融工具支持基建持续形成实物工作量,国海证券,2022-11-23,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202211221580492222
建筑行业周报：地产预售资金监管松绑、有望缓解流动性压力，看好电力投资与稳增长双主线,中泰证券,2022-11-21,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202211211580422981
建筑行业周报：财政部推动PPP项目规范发展,中银证券,2022-11-21,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202211211580415641
建筑装饰：细分赛道高成长，价值品种迎来发展新阶段,天风证券,2022-11-21,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202211211580414346
建筑行业周报：地产支持政策加码，关注房建链标的、继续推荐电力投资&稳增长双主线,中泰证券,2022-11-14,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202211141580225075
建筑行业周报：“第二支箭”正在落地；建筑央企持续数字化转型,中银证券,2022-11-14,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202211141580222059
建筑行业周报：2023年提前批专项债额度有望超1.46万亿元,中银证券,2022-11-07,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202211071580015370
建筑装饰行业周报：重点关注农业农村基础设施建设投资,国海证券,2022-11-07,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202211071580014843
建筑行业周报：23年提前批专项债额度已下达、有望超1.46万亿元，火电提速、海风加码,中泰证券,2022-11-07,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202211071580012145
建筑装饰行业研究周报：基建景气延续，重视Q4稳增长和国际工程,天风证券,2022-11-01,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202211011579705569
建筑装饰行业跟踪周报：基建投资景气维持，继续关注稳增长链条,东吴证券,2022-11-01,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202210311579664858
建筑行业周报：绿色建筑政策再加码,中银证券,2022-10-31,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202210311579647992
建筑装饰行业9月经济数据点评：9月基建投资保持高位，制造业延续稳增、凸显韧性,中泰证券,2022-10-25,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202210251579443401
建筑行业周报：涉房地产企业A股融资出现松动,中银证券,2022-10-24,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202210241579392546
建筑行业周报：政策性开发性金融工具到位、项目开工提速，看好电力投资与稳增长双主线,中泰证券,2022-10-17,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202210171579213358
建筑行业动态分析：9月社融超预期，水利建设全面提速，看好Q4新老基建齐发力,安信证券,2022-10-17,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202210161579198718
建筑装饰行业投资策略周报：多管齐下加快施工，继续看好基建链经营向好,财通证券,2022-09-26,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202209261578674460
建筑装饰行业周报：推荐稳增长和新能源建筑，重视国际工程投资机会,天风证券,2022-09-26,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202209261578674438
建筑行业周报：保交楼工作正在有序进行中,中银证券,2022-09-26,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202209261578671999
建筑装饰行业月报：上半年投资逐步落地，关注基建板块需求回暖,国海证券,2022-09-26,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202209261578670532
建筑装饰行业跟踪周报：国常会要求狠抓政策落实推动经济回稳向上,东吴证券,2022-09-26,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202209261578664406
建筑装饰行业周报：基建投资逐渐形成实物工作量，继续关注重点基建项目落地情况,国海证券,2022-09-20,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202209201578527437
建筑装饰行业跟踪周报：关注增量政策工具和实物需求的落地,东吴证券,2022-09-19,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202209191578502978
建筑装饰行业专题报告：8月基建固投+14.2%稳增长主抓手地位凸显，重点推荐基建央企/钢结构龙头,浙商证券,2022-09-19,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202209191578495213
建筑行业周报：看好稳增长板块修复行情持续性，推荐电力工程建设龙头,中泰证券,2022-09-13,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202209131578320054
建筑装饰行业投资策略周报：继续看好施工旺季带来的产业链需求弹性,财通证券,2022-09-13,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202209131578317599
建筑行业周报：郑州市要求10月6日前停工楼盘全面复工，彰显保交楼决心,中银证券,2022-09-13,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202209121578299140
建筑装饰行业研究周报：重点关注新能源建筑、地方国企和钢结构中报超预期个股,天风证券,2022-09-05,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202209051578048772
建筑工程行业2022年9月投资策略：增量政策稳步推出，国央企龙头优势巩固,国信证券,2022-09-05,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202209051578034463
建筑行业动态分析：国常会部署稳经济接续政策，关注低估值优质基建龙头和电力板块表现,安信证券,2022-08-29,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202208291577767232
建筑装饰行业周报：专项债撬动作用或将显现，碳排放核算体系持续完善,国海证券,2022-08-22,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202208221577468317
建筑装饰行业研究周报：可再生能源补贴资金下发，绿电行业迎来政策利好,天风证券,2022-08-22,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202208221577445367
建筑装饰行业点评：7月基建延续发力，重视建筑及水泥玻璃投资价值,天风证券,2022-08-16,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202208161577256118
建筑装饰行业周报：基建项目施工加速，看好基建板块投资机会,国海证券,2022-08-15,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202208151577228193
建筑装饰行业研究周报：看好Q3基建再度发力，重视超跌龙头机会,天风证券,2022-08-15,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202208151577215199
建筑装饰行业跟踪周报：7月金融数据超预期走弱，基建继续是宏观货币政策着力点,东吴证券,2022-08-15,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202208151577207711
建筑装饰行业研究周报：传统龙头超跌，重视低估值板块机会,天风证券,2022-08-08,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202208081576987541
建筑行业周报：稳增长进入执行期，“十四五”城建酝酿新机遇,财通证券,2022-08-01,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202208011576754172
建筑装饰行业跟踪周报：基建投资和实物需求继续加速，《城乡建设领域碳达峰实施方案》出台,东吴证券,2022-07-18,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202207181576269814
建筑装饰6月统计局数据简评：基建复苏态势进一步增强,信达证券,2022-07-18,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202207181576267015
建筑行业周报：住建部相关负责人解读《关于征集遴选智能建造试点城市的通知》,中银证券,2022-07-12,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202207121576080432
建筑装饰行业研究周报：稳增长主线延续，新能源建筑加速兑现,天风证券,2022-07-11,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202207111576044548
建筑装饰行业研究周报：H2基建有望再发力，继续推荐稳增长和新能源建筑,天风证券,2022-07-04,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202207041575752147
建筑装饰行业跟踪周报：3000亿元金融工具补充资本金撬动基建投资，房建链条有望受益地产销售持续回暖,东吴证券,2022-07-04,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202207031575735721
建筑装饰行业研究周报：重点推荐BIPV、抽水蓄能等新能源建筑,天风证券,2022-06-27,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202206271575071459
建筑行业动态分析：多地交通建设投资提速，水利/电力建设规模可期，稳增长再加码预期仍强劲,安信证券,2022-06-26,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202206261574918513
建筑行业周报：水利部：争取今年全国完成水利建设投资达到1万亿元,中银证券,2022-06-20,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202206201573527039
建筑装饰行业周报：稳增长预期持续强化，关注新能源及绿色建筑机会,国海证券,2022-06-20,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202206201573389120
建筑装饰行业专题报告：5月基建固投再提速，看好老基建、水利工程、新能源基建三项全能标的,浙商证券,2022-06-17,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202206171572765602
建筑装饰行业点评：5月基建数据明显提升，期待后续地产触底反弹,天风证券,2022-06-16,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202206161572564592
建筑行业数据点评：基建投资增速回升，地产投资环比有所好转,中银证券,2022-06-16,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202206161572520406
建筑行业：交通基建有望提速,太平洋,2022-06-13,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202206131571819513
建筑装饰行业研究周报：复工复产加速，“建筑+新能源”再迎政策利好,天风证券,2022-06-06,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202206061570339583
建筑行业：一揽子政策出台，利好水利交通综合管廊,太平洋,2022-06-06,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202206061570324677
建筑装饰行业跟踪周报：扎实稳住经济一揽子政策措施部署，设计咨询、专业工程板块利润表或具备改善弹性,东吴证券,2022-06-06,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202206061570312529
建筑行业深度分析：产业链前端的人才智力密集型行业，龙头多元拓展集中度提升可期,安信证券,2022-06-05,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202206041569916674
建筑装饰行业跟踪周报：地产放松加码，稳增长有望继续发力,东吴证券,2022-05-23,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202205221567229381
建筑行业数据点评：基建投资稳步增长，中国建筑竣工数据明显好转,中银证券,2022-05-18,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202205181566289898
基建行业周报：国内经济面临多方面挑战，基建中流砥柱作用凸显,川财证券,2022-05-10,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202205101564693786
建筑行业动态分析：县城城镇化建设全面推进，持续看好“两新一重”板块行情,安信证券,2022-05-09,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202205091564458902
建筑装饰行业深度研究：“稳增长”政策发力叠加需求回暖，看好基建板块投资机会,国海证券,2022-05-09,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202205091564444509
建筑行业周报：中国建筑经营数据稳步提升，有望在基建领域持续发力,中银证券,2022-04-25,装修装饰,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202204251561507794
