研报名称,机构名称,发布时间,行业,研报地址
交通运输行业周报：看好出行需求加速释放,安信证券,2023-04-23,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304231585726127
物流：3月快递数据点评：需求稳健恢复，价格竞争与份额分化持续,安信证券,2023-04-23,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304231585721161
交通运输行业专题：国信证券交运团队交通运输板块投资框架——快运+同城即配,国信证券,2023-04-21,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304211585675560
3月快递数据点评：件量明显复苏顺丰维持增长,群益证券,2023-04-21,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304211585671195
物流行业3月快递数据点评：快递需求加速复苏，价格表现仍属稳健,国信证券,2023-04-21,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304211585669485
快递行业专题报告：3月快递件量增速加速提升，看好履约能力修复及价格秩序维稳,浙商证券,2023-04-21,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304211585661841
2022年中国物流科技行业研究：数字化运输管理平台,头豹研究院,2023-04-20,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304201585636478
交运行业周报：空箱堆积情况好转，电商物流配送提速,西南证券,2023-04-17,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304171585493073
交运行业周报：航班持续恢复，五一票价弹性初显,中泰证券,2023-04-17,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304171585490494
交通运输行业专题：国信证券交运团队交通运输板块投资框架——快递,国信证券,2023-04-14,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304141585460031
交通运输行业周报：五一民航出行预期升温，快递需求修复良好,国信证券,2023-04-10,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585249127
交通运输仓储行业研究：全国快递件量已达300亿件 燃油附加费调降刺激出行,国金证券,2023-04-10,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585247939
交通运输行业周报（4月第2周）：3月国内线票价较19年增长10%-30%，积极布局“五一”行情,浙商证券,2023-04-10,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585247916
交通运输行业周报：3月汽车船运价维持高位，“五一”或释放更多旅游需求,中银证券,2023-04-10,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304091585242326
交通运输行业周报：原油运价基本企稳，出行链复苏强劲,安信证券,2023-04-10,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304091585241930
交运中小盘行业周报：夏春航季开启，看好旺季出行需求推动航司修复,上海证券,2023-04-07,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304071585211998
交通运输板块投资框架系列——机场,国信证券,2023-04-04,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304041585104114
交运行业周报：入境游政策再放宽，铁路货运能力优化,西南证券,2023-04-04,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304041585064543
交通运输行业周报：民航复苏态势明朗，OPEC减产油运短期承压,华福证券,2023-04-04,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304041585061566
交通运输行业周聚焦：弱复苏下，航空出行如何超预期？,东方证券,2023-04-04,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304031585031243
交通运输周报：2月快递单票收入回落，业务收入提升显著,首创证券,2023-04-04,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304031585029729
交通运输行业2023年4月投资策略：板块年报符合预期，看好能源运输及央国企,国信证券,2023-04-03,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304031585032569
交通运输仓储行业研究：国际航班加速恢复 入境游政策再放宽,国金证券,2023-04-03,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304031585029669
交通运输行业周报：货盘集中释放后VLCC运价有所回落，五一临近燃油附加费下调利好出,中银证券,2023-04-03,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304031585029506
交运行业周报：新航季首周，国际航班大幅增加,中泰证券,2023-04-03,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304031585028244
化工物流行业点评：开工上行，风险释放，化工物流行业复苏可期,华福证券,2023-03-31,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303311584772470
2月快递月报：春节错期，圆通、申通业务量大幅增长；韵达单票收入增速超10%,海通国际,2023-03-28,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303271584569189
交通运输行业报告：快递行业件量超预期增长，三大航司修复加速,中邮证券,2023-03-27,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303271584570997
交通运输仓储行业研究：国际航班持续恢复，新航季国际客班计划为2019年六成,国金证券,2023-03-27,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303271584568721
交通运输：价值重估逻辑：提分红，增利润，降贴现率,天风证券,2023-03-27,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303271584567251
交通运输行业周报：中小原油轮运价领涨，看好快递需求环比修复,华福证券,2023-03-27,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303271584567176
交通运输行业周报：亚洲油散需求强劲，民航进入夏秋新航季,华福证券,2023-03-27,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303271584567174
2023年1-2月快递行业数据点评：需求修复，政策托底提升盈利确定性,华福证券,2023-03-27,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303271584567158
交通运输行业周聚焦：夏秋航季正式开启，出行释放五一有望创下新峰值,东方证券,2023-03-27,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303271584567098
交通运输行业周报（3月第4周）：新航季即将开启，地区线恢复至84%，国际线恢复至54%,浙商证券,2023-03-27,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303271584565885
2月快递数据点评：线上消费助力快递件量复苏长期关注供给端效率提升,群益证券,2023-03-24,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303241584529254
快递行业2月数据点评：疫情稳定加速件量修复，看好复苏后行业增长,西南证券,2023-03-23,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303231584502984
交运建筑一季报前瞻：运输及物流底部翻转，基建及旧改持续发力,浙商证券,2023-03-23,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303231584499058
快递2月数据点评：业务量增速略低预期，主要产区价格战强度受控,东兴证券,2023-03-22,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303221584461254
物流事件点评：件量增速平稳，关注行业分化下的格局改善,国海证券,2023-03-21,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303211584446522
快递行业2023年2月数据点评：关注快递企业成本管控与效率提升,东莞证券,2023-03-21,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303211584444442
2月快递数据点评：快递需求修复趋势良好，价格竞争仍然可控,国信证券,2023-03-20,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303201584411731
交通运输行业周报：招商轮船有望迎油散共振，快递价格竞争可控,国信证券,2023-03-20,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303201584411722
快递行业专题报告：1-2月单量合计同比增速逐步修复，关注重点产粮区价格回归,浙商证券,2023-03-20,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303201584402330
物流：1-2月快递数据点评：通达系份额分化，顺丰符合预期,安信证券,2023-03-20,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303201584402214
快递行业2月数据点评：快递行业件量复苏强劲，通达系淡季价格承压，重视直营制快递顺周期修复机遇,东方证券,2023-03-20,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303201584399224
交通运输仓储行业研究：22年中通快递净利大增，23年夏秋航季将启动,国金证券,2023-03-20,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303201584398637
交通运输行业周报：快递龙头份额分化，夏秋航季国内时刻公布,安信证券,2023-03-20,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303191584396947
交通运输周报：商旅需求释放，国内外航班快速恢复,首创证券,2023-03-16,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303161584304486
优势制造兴物流主题系列点评之一：汽车出口持续强劲，汽车船运价高位运行,中银证券,2023-03-15,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303151584275061
交运中小盘行业周报：中国需求引油散共振，嘉友资产布局再下一城,国信证券,2023-03-13,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303131584215652
交通运输行业周聚焦：国际航班快速恢复，重视央企国企改革新浪潮,东方证券,2023-03-13,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303131584215459
交通运输行业周报：VLCC运价持续攀升，国际航线恢复提速,华福证券,2023-03-13,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303131584214260
交通运输行业周报：VLCC运价超预期上涨逼近前高，多国宣布取消中国旅客入境限制,中银证券,2023-03-13,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303131584213672
交通运输行业周报（3月第2周）：招商轮船公布股票期权激励方案；文旅部公布出境团游试点国家,浙商证券,2023-03-13,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303131584212572
交通运输行业报告：快递进入全面价格竞争阶段，国际航班加速恢复,中邮证券,2023-03-13,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303121584210815
交通运输行业周报：油运运价超预期，快递关注竞争变化,安信证券,2023-03-13,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303121584210738
交通运输行业月报：油运淡季不淡，航空复苏超预期,国海证券,2023-03-08,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303081584121980
交通运输仓储行业研究：BDI指数环比大幅上涨，中韩航班将恢复到疫前水平,国金证券,2023-03-06,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303061584062884
交通运输行业：出入境客流快速恢复，机场免税迎来量价双升，长期看好机场枢纽价值重塑,东方证券,2023-03-06,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303061584062848
交通运输行业周报：中国需求提振，看好出行和直营快递,华福证券,2023-03-06,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303061584059726
交通运输行业周报（3月第1周）：重大推荐白云机场,浙商证券,2023-03-06,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303061584056967
交通运输行业报告：快递高质量竞争延续，境外航线加速恢复,中邮证券,2023-03-05,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303051584053210
交通运输行业深度报告：东南亚快递市场研究：电商助推高速发展，本土独角兽异军突起,首创证券,2023-03-03,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303031584006272
交通运输行业报告：快递长期配置价值凸显，航司修复加快,中邮证券,2023-03-01,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202303011583908336
化工物流：三方需求如日方升，优质龙头乘风而上,安信证券,2023-02-28,物流行业,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202302281583866756
